Net,Group,Vnet1,Vnet2
_DRAM_CORE.BANK2.net84507,3,VON,VSSQ
_DRAM_CORE.BANK2.net84508,3,VSSQ,VDDQ
_DRAM_CORE.BANK2.net84509,3,VDD,VDDQ
_DRAM_CORE.BANK2.net84510,3,VEXT,VDD
_DRAM_CORE.BANK3.net84511,4,VDDQ,VOFF
_DRAM_CORE.BANK3.net84512,4,VOFF,VON
_DRAM_CORE.BANK3.net84513,4,VSS,VDD
_DRAM_CORE.BANK3.net84514,4,VOFF,VON
_DRAM_CORE.BANK3.net84515,4,VSS,VSS
_DRAM_CORE.BANK3.net84516,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84517,4,VON,VON
_DRAM_CORE.BANK3.net84518,4,VSSQ,VSS
_DRAM_CORE.BANK3.net84519,4,VON,VSS
_DRAM_CORE.BANK3.net84520,4,VSS,VEXT
_DRAM_CORE.BANK0.net84521,1,VON,VDDQ
_DRAM_CORE.BANK0.net84522,1,VON,VDD
_DRAM_CORE.BANK0.net84523,1,VSS,VEXT
_DRAM_CORE.BANK0.net84524,1,VDD,VSS
_DRAM_CORE.BANK0.net84525,1,VSSQ,VON
_DRAM_CORE.BANK0.net84526,1,VDDQ,VOFF
_DRAM_CORE.BANK0.net84527,1,VOFF,VSSQ
_DRAM_CORE.BANK0.net84528,1,VOFF,VSSQ
_DRAM_CORE.BANK0.net84529,1,VON,VSS
_DRAM_CORE.BANK0.net84530,1,VEXT,VDD
_DRAM_CORE.BANK1.net84531,2,VON,VDDQ
_DRAM_CORE.BANK1.net84532,2,VSS,VOFF
_DRAM_CORE.BANK1.net84533,2,VSSQ,VDD
_DRAM_CORE.BANK1.net84534,2,VON,VEXT
_DRAM_CORE.BANK1.net84535,2,VDD,VSSQ
_DRAM_CORE.BANK1.net84536,2,VDDQ,VEXT
_DRAM_CORE.BANK1.net84537,2,VDD,VOFF
_DRAM_CORE.BANK1.net84538,2,VEXT,VSSQ
_DRAM_CORE.BANK1.net84539,2,VDDQ,VOFF
_DRAM_CORE.BANK1.net84540,2,VEXT,VON
_DRAM_CORE.BANK2.net84541,3,VDDQ,VEXT
_DRAM_CORE.BANK2.net84542,3,VSS,VSSQ
_DRAM_CORE.BANK2.net84543,3,VDDQ,VSS
_DRAM_CORE.BANK2.net84544,3,VOFF,VDD
_DRAM_CORE.BANK2.net84545,3,VOFF,VON
_DRAM_CORE.BANK2.net84546,3,VDD,VEXT
_DRAM_CORE.BANK2.net84547,3,VEXT,VDD
_DRAM_CORE.BANK2.net84548,3,VSSQ,VEXT
_DRAM_CORE.BANK2.net84549,3,VEXT,VOFF
_DRAM_CORE.BANK2.net84550,3,VEXT,VSS
_DRAM_CORE.BANK3.net84551,4,VSS,VSSQ
_DRAM_CORE.BANK3.net84552,4,VSS,VSSQ
_DRAM_CORE.BANK3.net84553,4,VSS,VDDQ
_DRAM_CORE.BANK3.net84554,4,VOFF,VSS
_DRAM_CORE.BANK3.net84555,4,VON,VOFF
_DRAM_CORE.BANK3.net84556,4,VSS,VEXT
_DRAM_CORE.BANK3.net84557,4,VON,VDD
_DRAM_CORE.BANK3.net84558,4,VDD,VSS
_DRAM_CORE.BANK3.net84559,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84560,4,VOFF,VEXT
_DRAM_CORE.BANK0.net84561,1,VEXT,VEXT
_DRAM_CORE.BANK0.net84562,1,VDDQ,VSSQ
_DRAM_CORE.BANK0.net84563,1,VON,VSS
_DRAM_CORE.BANK0.net84564,1,VEXT,VSS
_DRAM_CORE.BANK0.net84565,1,VDD,VOFF
_DRAM_CORE.BANK0.net84566,1,VEXT,VSSQ
_DRAM_CORE.BANK0.net84567,1,VSSQ,VON
_DRAM_CORE.BANK0.net84568,1,VDD,VSS
_DRAM_CORE.BANK0.net84569,1,VSS,VDDQ
_DRAM_CORE.BANK0.net84570,1,VON,VEXT
_DRAM_CORE.BANK1.net84571,2,VDDQ,VDD
_DRAM_CORE.BANK1.net84572,2,VEXT,VON
_DRAM_CORE.BANK1.net84573,2,VEXT,VSS
_DRAM_CORE.BANK1.net84574,2,VOFF,VSS
_DRAM_CORE.BANK1.net84575,2,VDDQ,VOFF
_DRAM_CORE.BANK1.net84576,2,VDDQ,VEXT
_DRAM_CORE.BANK1.net84577,2,VSSQ,VON
_DRAM_CORE.BANK1.net84578,2,VSSQ,VON
_DRAM_CORE.BANK1.net84579,2,VDDQ,VOFF
_DRAM_CORE.BANK1.net84580,2,VDDQ,VEXT
_DRAM_CORE.BANK2.net84581,3,VON,VSSQ
_DRAM_CORE.BANK2.net84582,3,VOFF,VOFF
_DRAM_CORE.BANK2.net84583,3,VSS,VDD
_DRAM_CORE.BANK2.net84584,3,VEXT,VSS
_DRAM_CORE.BANK2.net84585,3,VON,VSSQ
_DRAM_CORE.BANK2.net84586,3,VDDQ,VEXT
_DRAM_CORE.BANK2.net84587,3,VSS,VDDQ
_DRAM_CORE.BANK2.net84588,3,VEXT,VON
_DRAM_CORE.BANK2.net84589,3,VON,VOFF
_DRAM_CORE.BANK2.net84590,3,VDD,VSS
_DRAM_CORE.BANK3.net84591,4,VSS,VSS
_DRAM_CORE.BANK3.net84592,4,VON,VSS
_DRAM_CORE.BANK3.net84593,4,VEXT,VDDQ
_DRAM_CORE.BANK3.net84594,4,VDDQ,VSSQ
_DRAM_CORE.BANK3.net84595,4,VDD,VSS
_DRAM_CORE.BANK3.net84596,4,VDDQ,VSSQ
_DRAM_CORE.BANK3.net84597,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84598,4,VON,VSSQ
_DRAM_CORE.BANK3.net84599,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84600,4,VSSQ,VEXT
_DRAM_CORE.BANK0.net84601,1,VSS,VSSQ
_DRAM_CORE.BANK0.net84602,1,VDD,VDD
_DRAM_CORE.BANK0.net84603,1,VDDQ,VDDQ
_DRAM_CORE.BANK0.net84604,1,VDD,VSSQ
_DRAM_CORE.BANK0.net84605,1,VON,VEXT
_DRAM_CORE.BANK0.net84606,1,VOFF,VSSQ
_DRAM_CORE.BANK0.net84607,1,VSSQ,VON
_DRAM_CORE.BANK0.net84608,1,VEXT,VDDQ
_DRAM_CORE.BANK0.net84609,1,VON,VON
_DRAM_CORE.BANK0.net84610,1,VOFF,VSSQ
_DRAM_CORE.BANK1.net84611,2,VOFF,VSS
_DRAM_CORE.BANK1.net84612,2,VSS,VSS
_DRAM_CORE.BANK1.net84613,2,VEXT,VEXT
_DRAM_CORE.BANK1.net84614,2,VEXT,VDDQ
_DRAM_CORE.BANK1.net84615,2,VSS,VSS
_DRAM_CORE.BANK1.net84616,2,VSS,VDD
_DRAM_CORE.BANK1.net84617,2,VSS,VEXT
_DRAM_CORE.BANK1.net84618,2,VON,VOFF
_DRAM_CORE.BANK1.net84619,2,VDD,VDD
_DRAM_CORE.BANK1.net84620,2,VOFF,VEXT
_DRAM_CORE.BANK2.net84621,3,VSSQ,VDDQ
_DRAM_CORE.BANK2.net84622,3,VOFF,VEXT
_DRAM_CORE.BANK2.net84623,3,VDDQ,VOFF
_DRAM_CORE.BANK2.net84624,3,VON,VOFF
_DRAM_CORE.BANK2.net84625,3,VOFF,VSS
_DRAM_CORE.BANK2.net84626,3,VDD,VEXT
_DRAM_CORE.BANK2.net84627,3,VON,VDD
_DRAM_CORE.BANK2.net84628,3,VSSQ,VDD
_DRAM_CORE.BANK2.net84629,3,VDD,VDD
_DRAM_CORE.BANK2.net84630,3,VDDQ,VEXT
_DRAM_CORE.BANK3.net84631,4,VON,VDD
_DRAM_CORE.BANK3.net84632,4,VDD,VOFF
_DRAM_CORE.BANK3.net84633,4,VEXT,VON
_DRAM_CORE.BANK3.net84634,4,VEXT,VSSQ
_DRAM_CORE.BANK3.net84635,4,VOFF,VSSQ
_DRAM_CORE.BANK3.net84636,4,VEXT,VON
_DRAM_CORE.BANK3.net84637,4,VDDQ,VSSQ
_DRAM_CORE.BANK3.net84638,4,VDD,VDD
_DRAM_CORE.BANK3.net84639,4,VOFF,VSS
_DRAM_CORE.BANK3.net84640,4,VDDQ,VDD
_DRAM_CORE.BANK0.net84641,1,VON,VOFF
_DRAM_CORE.BANK0.net84642,1,VDD,VSS
_DRAM_CORE.BANK0.net84643,1,VSS,VSSQ
_DRAM_CORE.BANK0.net84644,1,VSS,VOFF
_DRAM_CORE.BANK0.net84645,1,VOFF,VON
_DRAM_CORE.BANK0.net84646,1,VDD,VEXT
_DRAM_CORE.BANK0.net84647,1,VDD,VON
_DRAM_CORE.BANK0.net84648,1,VEXT,VDD
_DRAM_CORE.BANK0.net84649,1,VON,VSS
_DRAM_CORE.BANK0.net84650,1,VEXT,VON
_DRAM_CORE.BANK1.net84651,2,VSSQ,VDDQ
_DRAM_CORE.BANK1.net84652,2,VSS,VSSQ
_DRAM_CORE.BANK1.net84653,2,VSS,VSS
_DRAM_CORE.BANK1.net84654,2,VDD,VSSQ
_DRAM_CORE.BANK1.net84655,2,VDDQ,VSSQ
_DRAM_CORE.BANK1.net84656,2,VSSQ,VEXT
_DRAM_CORE.BANK1.net84657,2,VON,VDD
_DRAM_CORE.BANK1.net84658,2,VOFF,VSSQ
_DRAM_CORE.BANK1.net84659,2,VDD,VDDQ
_DRAM_CORE.BANK1.net84660,2,VSSQ,VOFF
_DRAM_CORE.BANK2.net84661,3,VSS,VDDQ
_DRAM_CORE.BANK2.net84662,3,VSSQ,VSSQ
_DRAM_CORE.BANK2.net84663,3,VEXT,VDDQ
_DRAM_CORE.BANK2.net84664,3,VDD,VDDQ
_DRAM_CORE.BANK2.net84665,3,VEXT,VDDQ
_DRAM_CORE.BANK2.net84666,3,VSS,VON
_DRAM_CORE.BANK2.net84667,3,VEXT,VON
_DRAM_CORE.BANK2.net84668,3,VDDQ,VON
_DRAM_CORE.BANK2.net84669,3,VOFF,VEXT
_DRAM_CORE.BANK2.net84670,3,VSSQ,VDDQ
_DRAM_CORE.BANK3.net84671,4,VSS,VDDQ
_DRAM_CORE.BANK3.net84672,4,VSSQ,VSSQ
_DRAM_CORE.BANK3.net84673,4,VOFF,VSSQ
_DRAM_CORE.BANK3.net84674,4,VOFF,VON
_DRAM_CORE.BANK3.net84675,4,VSS,VSS
_DRAM_CORE.BANK3.net84676,4,VON,VEXT
_DRAM_CORE.BANK3.net84677,4,VDD,VOFF
_DRAM_CORE.BANK3.net84678,4,VEXT,VOFF
_DRAM_CORE.BANK3.net84679,4,VDD,VEXT
_DRAM_CORE.BANK3.net84680,4,VDDQ,VOFF
_DRAM_CORE.BANK0.net84681,1,VEXT,VOFF
_DRAM_CORE.BANK0.net84682,1,VSSQ,VDD
_DRAM_CORE.BANK0.net84683,1,VSSQ,VON
_DRAM_CORE.BANK0.net84684,1,VEXT,VON
_DRAM_CORE.BANK0.net84685,1,VDD,VSS
_DRAM_CORE.BANK0.net84686,1,VEXT,VDDQ
_DRAM_CORE.BANK0.net84687,1,VOFF,VDDQ
_DRAM_CORE.BANK0.net84688,1,VOFF,VDD
_DRAM_CORE.BANK0.net84689,1,VOFF,VDDQ
_DRAM_CORE.BANK0.net84690,1,VEXT,VDDQ
_DRAM_CORE.BANK1.net84691,2,VOFF,VDDQ
_DRAM_CORE.BANK1.net84692,2,VON,VEXT
_DRAM_CORE.BANK1.net84693,2,VSSQ,VSSQ
_DRAM_CORE.BANK1.net84694,2,VSSQ,VDD
_DRAM_CORE.BANK1.net84695,2,VDD,VDDQ
_DRAM_CORE.BANK1.net84696,2,VSS,VSS
_DRAM_CORE.BANK1.net84697,2,VDDQ,VON
_DRAM_CORE.BANK1.net84698,2,VON,VDDQ
_DRAM_CORE.BANK1.net84699,2,VDD,VEXT
_DRAM_CORE.BANK1.net84700,2,VSS,VON
_DRAM_CORE.BANK2.net84701,3,VSS,VSS
_DRAM_CORE.BANK2.net84702,3,VON,VSSQ
_DRAM_CORE.BANK2.net84703,3,VSS,VOFF
_DRAM_CORE.BANK2.net84704,3,VEXT,VDD
_DRAM_CORE.BANK2.net84705,3,VSS,VDD
_DRAM_CORE.BANK2.net84706,3,VSSQ,VSSQ
_DRAM_CORE.BANK2.net84707,3,VSS,VDD
_DRAM_CORE.BANK2.net84708,3,VON,VOFF
_DRAM_CORE.BANK2.net84709,3,VON,VON
_DRAM_CORE.BANK2.net84710,3,VEXT,VDD
_DRAM_CORE.BANK3.net84711,4,VDD,VOFF
_DRAM_CORE.BANK3.net84712,4,VOFF,VEXT
_DRAM_CORE.BANK3.net84713,4,VON,VSSQ
_DRAM_CORE.BANK3.net84714,4,VOFF,VOFF
_DRAM_CORE.BANK3.net84715,4,VDDQ,VON
_DRAM_CORE.BANK3.net84716,4,VDDQ,VDD
_DRAM_CORE.BANK3.net84717,4,VEXT,VON
_DRAM_CORE.BANK3.net84718,4,VON,VEXT
_DRAM_CORE.BANK3.net84719,4,VDD,VSSQ
_DRAM_CORE.BANK3.net84720,4,VSS,VON
_DRAM_CORE.BANK0.net84721,1,VEXT,VDD
_DRAM_CORE.BANK0.net84722,1,VON,VDDQ
_DRAM_CORE.BANK0.net84723,1,VSS,VSS
_DRAM_CORE.BANK0.net84724,1,VON,VEXT
_DRAM_CORE.BANK0.net84725,1,VON,VOFF
_DRAM_CORE.BANK0.net84726,1,VEXT,VSSQ
_DRAM_CORE.BANK0.net84727,1,VOFF,VSS
_DRAM_CORE.BANK0.net84728,1,VOFF,VOFF
_DRAM_CORE.BANK0.net84729,1,VSSQ,VDD
_DRAM_CORE.BANK0.net84730,1,VDDQ,VOFF
_DRAM_CORE.BANK1.net84731,2,VDDQ,VDD
_DRAM_CORE.BANK1.net84732,2,VSSQ,VSS
_DRAM_CORE.BANK1.net84733,2,VSS,VON
_DRAM_CORE.BANK1.net84734,2,VON,VDDQ
_DRAM_CORE.BANK1.net84735,2,VON,VDD
_DRAM_CORE.BANK1.net84736,2,VOFF,VSS
_DRAM_CORE.BANK1.net84737,2,VOFF,VEXT
_DRAM_CORE.BANK1.net84738,2,VEXT,VSS
_DRAM_CORE.BANK1.net84739,2,VON,VSSQ
_DRAM_CORE.BANK1.net84740,2,VON,VOFF
_DRAM_CORE.BANK2.net84741,3,VSS,VEXT
_DRAM_CORE.BANK2.net84742,3,VSSQ,VDD
_DRAM_CORE.BANK2.net84743,3,VEXT,VON
_DRAM_CORE.BANK2.net84744,3,VON,VDDQ
_DRAM_CORE.BANK2.net84745,3,VDDQ,VDD
_DRAM_CORE.BANK2.net84746,3,VON,VDD
_DRAM_CORE.BANK2.net84747,3,VOFF,VDDQ
_DRAM_CORE.BANK2.net84748,3,VDDQ,VEXT
_DRAM_CORE.BANK2.net84749,3,VEXT,VSSQ
_DRAM_CORE.BANK2.net84750,3,VDDQ,VDDQ
_DRAM_CORE.BANK3.net84751,4,VSS,VEXT
_DRAM_CORE.BANK3.net84752,4,VEXT,VOFF
_DRAM_CORE.BANK3.net84753,4,VON,VON
_DRAM_CORE.BANK3.net84754,4,VDD,VDD
_DRAM_CORE.BANK3.net84755,4,VOFF,VOFF
_DRAM_CORE.BANK3.net84756,4,VEXT,VDDQ
_DRAM_CORE.BANK3.net84757,4,VON,VDDQ
_DRAM_CORE.BANK3.net84758,4,VSSQ,VDD
_DRAM_CORE.BANK3.net84759,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84760,4,VDDQ,VDDQ
_DRAM_CORE.BANK0.net84761,1,VDD,VDD
_DRAM_CORE.BANK0.net84762,1,VEXT,VOFF
_DRAM_CORE.BANK0.net84763,1,VEXT,VON
_DRAM_CORE.BANK0.net84764,1,VDDQ,VSS
_DRAM_CORE.BANK0.net84765,1,VSS,VDD
_DRAM_CORE.BANK0.net84766,1,VEXT,VOFF
_DRAM_CORE.BANK0.net84767,1,VSS,VEXT
_DRAM_CORE.BANK0.net84768,1,VDDQ,VSS
_DRAM_CORE.BANK0.net84769,1,VSSQ,VOFF
_DRAM_CORE.BANK0.net84770,1,VON,VON
_DRAM_CORE.BANK1.net84771,2,VSS,VOFF
_DRAM_CORE.BANK1.net84772,2,VON,VDD
_DRAM_CORE.BANK1.net84773,2,VSS,VSS
_DRAM_CORE.BANK1.net84774,2,VSS,VDDQ
_DRAM_CORE.BANK1.net84775,2,VEXT,VOFF
_DRAM_CORE.BANK1.net84776,2,VOFF,VON
_DRAM_CORE.BANK1.net84777,2,VDD,VSS
_DRAM_CORE.BANK1.net84778,2,VOFF,VEXT
_DRAM_CORE.BANK1.net84779,2,VDD,VDD
_DRAM_CORE.BANK1.net84780,2,VSS,VON
_DRAM_CORE.BANK2.net84781,3,VOFF,VDD
_DRAM_CORE.BANK2.net84782,3,VSS,VEXT
_DRAM_CORE.BANK2.net84783,3,VDD,VDDQ
_DRAM_CORE.BANK2.net84784,3,VSSQ,VDDQ
_DRAM_CORE.BANK2.net84785,3,VEXT,VDD
_DRAM_CORE.BANK2.net84786,3,VON,VSS
_DRAM_CORE.BANK2.net84787,3,VSS,VDD
_DRAM_CORE.BANK2.net84788,3,VEXT,VSS
_DRAM_CORE.BANK2.net84789,3,VDDQ,VOFF
_DRAM_CORE.BANK2.net84790,3,VSSQ,VDD
_DRAM_CORE.BANK3.net84791,4,VEXT,VDD
_DRAM_CORE.BANK3.net84792,4,VON,VEXT
_DRAM_CORE.BANK3.net84793,4,VDD,VON
_DRAM_CORE.BANK3.net84794,4,VDD,VEXT
_DRAM_CORE.BANK3.net84795,4,VEXT,VOFF
_DRAM_CORE.BANK3.net84796,4,VEXT,VDDQ
_DRAM_CORE.BANK3.net84797,4,VEXT,VON
_DRAM_CORE.BANK3.net84798,4,VSS,VDD
_DRAM_CORE.BANK3.net84799,4,VDD,VDDQ
_DRAM_CORE.BANK3.net84800,4,VDDQ,VOFF
_DRAM_CORE.BANK0.net84801,1,VSS,VSSQ
_DRAM_CORE.BANK0.net84802,1,VDD,VON
_DRAM_CORE.BANK0.net84803,1,VDDQ,VDD
_DRAM_CORE.BANK0.net84804,1,VSSQ,VDDQ
_DRAM_CORE.BANK0.net84805,1,VEXT,VSSQ
_DRAM_CORE.BANK0.net84806,1,VSS,VDDQ
_DRAM_CORE.BANK0.net84807,1,VON,VEXT
_DRAM_CORE.BANK0.net84808,1,VON,VDD
_DRAM_CORE.BANK0.net84809,1,VSSQ,VEXT
_DRAM_CORE.BANK0.net84810,1,VDDQ,VOFF
_DRAM_CORE.BANK1.net84811,2,VOFF,VDDQ
_DRAM_CORE.BANK1.net84812,2,VON,VSS
_DRAM_CORE.BANK1.net84813,2,VON,VSS
_DRAM_CORE.BANK1.net84814,2,VOFF,VOFF
_DRAM_CORE.BANK1.net84815,2,VOFF,VSSQ
_DRAM_CORE.BANK1.net84816,2,VDDQ,VDDQ
_DRAM_CORE.BANK1.net84817,2,VDD,VEXT
_DRAM_CORE.BANK1.net84818,2,VDD,VDD
_DRAM_CORE.BANK1.net84819,2,VDD,VDDQ
_DRAM_CORE.BANK1.net84820,2,VDDQ,VDDQ
_DRAM_CORE.BANK2.net84821,3,VON,VDD
_DRAM_CORE.BANK2.net84822,3,VDDQ,VEXT
_DRAM_CORE.BANK2.net84823,3,VEXT,VON
_DRAM_CORE.BANK2.net84824,3,VOFF,VSS
_DRAM_CORE.BANK2.net84825,3,VON,VSS
_DRAM_CORE.BANK2.net84826,3,VSSQ,VSS
_DRAM_CORE.BANK2.net84827,3,VON,VSS
_DRAM_CORE.BANK2.net84828,3,VSS,VOFF
_DRAM_CORE.BANK2.net84829,3,VOFF,VDD
_DRAM_CORE.BANK2.net84830,3,VSS,VEXT
_DRAM_CORE.BANK3.net84831,4,VOFF,VSSQ
_DRAM_CORE.BANK3.net84832,4,VSS,VSSQ
_DRAM_CORE.BANK3.net84833,4,VDD,VEXT
_DRAM_CORE.BANK3.net84834,4,VSS,VDDQ
_DRAM_CORE.BANK3.net84835,4,VON,VEXT
_DRAM_CORE.BANK3.net84836,4,VSSQ,VSS
_DRAM_CORE.BANK3.net84837,4,VDD,VSS
_DRAM_CORE.BANK3.net84838,4,VEXT,VDD
_DRAM_CORE.BANK3.net84839,4,VDDQ,VSS
_DRAM_CORE.BANK3.net84840,4,VON,VEXT
_DRAM_CORE.BANK0.net84841,1,VDD,VDDQ
_DRAM_CORE.BANK0.net84842,1,VEXT,VDDQ
_DRAM_CORE.BANK0.net84843,1,VEXT,VDDQ
_DRAM_CORE.BANK0.net84844,1,VON,VON
_DRAM_CORE.BANK0.net84845,1,VEXT,VSSQ
_DRAM_CORE.BANK0.net84846,1,VSSQ,VOFF
_DRAM_CORE.BANK0.net84847,1,VSS,VDD
_DRAM_CORE.BANK0.net84848,1,VSSQ,VDD
_DRAM_CORE.BANK0.net84849,1,VSS,VOFF
_DRAM_CORE.BANK0.net84850,1,VSS,VSS
_DRAM_CORE.BANK1.net84851,2,VON,VSS
_DRAM_CORE.BANK1.net84852,2,VEXT,VEXT
_DRAM_CORE.BANK1.net84853,2,VSS,VDDQ
_DRAM_CORE.BANK1.net84854,2,VDDQ,VON
_DRAM_CORE.BANK1.net84855,2,VOFF,VDDQ
_DRAM_CORE.BANK1.net84856,2,VDDQ,VON
_DRAM_CORE.BANK1.net84857,2,VSS,VDD
_DRAM_CORE.BANK1.net84858,2,VSSQ,VOFF
_DRAM_CORE.BANK1.net84859,2,VON,VDD
_DRAM_CORE.BANK1.net84860,2,VEXT,VSSQ
_DRAM_CORE.BANK2.net84861,3,VSS,VSS
_DRAM_CORE.BANK2.net84862,3,VDD,VEXT
_DRAM_CORE.BANK2.net84863,3,VSS,VOFF
_DRAM_CORE.BANK2.net84864,3,VON,VSSQ
_DRAM_CORE.BANK2.net84865,3,VON,VON
_DRAM_CORE.BANK2.net84866,3,VSSQ,VSS
_DRAM_CORE.BANK2.net84867,3,VDDQ,VDDQ
_DRAM_CORE.BANK2.net84868,3,VEXT,VDDQ
_DRAM_CORE.BANK2.net84869,3,VSS,VDD
_DRAM_CORE.BANK2.net84870,3,VON,VOFF
_DRAM_CORE.BANK3.net84871,4,VOFF,VEXT
_DRAM_CORE.BANK3.net84872,4,VSSQ,VOFF
_DRAM_CORE.BANK3.net84873,4,VEXT,VSS
_DRAM_CORE.BANK3.net84874,4,VSS,VSSQ
_DRAM_CORE.BANK3.net84875,4,VEXT,VON
_DRAM_CORE.BANK3.net84876,4,VEXT,VDDQ
_DRAM_CORE.BANK3.net84877,4,VDDQ,VEXT
_DRAM_CORE.BANK3.net84878,4,VDD,VON
_DRAM_CORE.BANK3.net84879,4,VDD,VON
_DRAM_CORE.BANK3.net84880,4,VON,VDD
_DRAM_CORE.BANK0.net84881,1,VSSQ,VDD
_DRAM_CORE.BANK0.net84882,1,VDDQ,VEXT
_DRAM_CORE.BANK0.net84883,1,VDDQ,VSS
_DRAM_CORE.BANK0.net84884,1,VEXT,VSS
_DRAM_CORE.BANK0.net84885,1,VDD,VSSQ
_DRAM_CORE.BANK0.net84886,1,VDD,VSSQ
_DRAM_CORE.BANK0.net84887,1,VDD,VSS
_DRAM_CORE.BANK0.net84888,1,VSSQ,VDD
_DRAM_CORE.BANK0.net84889,1,VON,VSSQ
_DRAM_CORE.BANK0.net84890,1,VOFF,VDD
_DRAM_CORE.BANK1.net84891,2,VDDQ,VSS
_DRAM_CORE.BANK1.net84892,2,VDDQ,VEXT
_DRAM_CORE.BANK1.net84893,2,VEXT,VDD
_DRAM_CORE.BANK1.net84894,2,VSSQ,VSSQ
_DRAM_CORE.BANK1.net84895,2,VDD,VSSQ
_DRAM_CORE.BANK1.net84896,2,VOFF,VEXT
_DRAM_CORE.BANK1.net84897,2,VOFF,VEXT
_DRAM_CORE.BANK1.net84898,2,VDD,VSS
_DRAM_CORE.BANK1.net84899,2,VOFF,VDDQ
_DRAM_CORE.BANK1.net84900,2,VDD,VOFF
_DRAM_CORE.BANK2.net84901,3,VDD,VSS
_DRAM_CORE.BANK2.net84902,3,VDDQ,VON
_DRAM_CORE.BANK2.net84903,3,VOFF,VOFF
_DRAM_CORE.BANK2.net84904,3,VOFF,VSSQ
_DRAM_CORE.BANK2.net84905,3,VSS,VSS
_DRAM_CORE.BANK2.net84906,3,VDD,VDDQ
_DRAM_CORE.BANK2.net84907,3,VSS,VSS
_DRAM_CORE.BANK2.net84908,3,VDDQ,VDD
_DRAM_CORE.BANK2.net84909,3,VOFF,VSSQ
_DRAM_CORE.BANK2.net84910,3,VEXT,VON
_DRAM_CORE.BANK3.net84911,4,VSSQ,VDD
_DRAM_CORE.BANK3.net84912,4,VSS,VEXT
_DRAM_CORE.BANK3.net84913,4,VEXT,VEXT
_DRAM_CORE.BANK3.net84914,4,VOFF,VEXT
_DRAM_CORE.BANK3.net84915,4,VEXT,VOFF
_DRAM_CORE.BANK3.net84916,4,VSS,VOFF
_DRAM_CORE.BANK3.net84917,4,VDDQ,VON
_DRAM_CORE.BANK3.net84918,4,VEXT,VSS
_DRAM_CORE.BANK3.net84919,4,VOFF,VON
_DRAM_CORE.BANK3.net84920,4,VDD,VEXT
_DRAM_CORE.BANK0.net84921,1,VOFF,VEXT
_DRAM_CORE.BANK0.net84922,1,VSS,VDDQ
_DRAM_CORE.BANK0.net84923,1,VOFF,VEXT
_DRAM_CORE.BANK0.net84924,1,VDDQ,VSS
_DRAM_CORE.BANK0.net84925,1,VSS,VSS
_DRAM_CORE.BANK0.net84926,1,VEXT,VSS
_DRAM_CORE.BANK0.net84927,1,VOFF,VON
_DRAM_CORE.BANK0.net84928,1,VSSQ,VSSQ
_DRAM_CORE.BANK0.net84929,1,VEXT,VEXT
_DRAM_CORE.BANK0.net84930,1,VON,VDD
_DRAM_CORE.BANK1.net84931,2,VSSQ,VON
_DRAM_CORE.BANK1.net84932,2,VSS,VSSQ
_DRAM_CORE.BANK1.net84933,2,VSSQ,VSS
_DRAM_CORE.BANK1.net84934,2,VON,VSSQ
_DRAM_CORE.BANK1.net84935,2,VEXT,VDDQ
_DRAM_CORE.BANK1.net84936,2,VDDQ,VEXT
_DRAM_CORE.BANK1.net84937,2,VOFF,VDD
_DRAM_CORE.BANK1.net84938,2,VON,VDD
_DRAM_CORE.BANK1.net84939,2,VDDQ,VSSQ
_DRAM_CORE.BANK1.net84940,2,VON,VON
_DRAM_CORE.BANK2.net84941,3,VSS,VSSQ
_DRAM_CORE.BANK2.net84942,3,VDD,VSS
_DRAM_CORE.BANK2.net84943,3,VOFF,VON
_DRAM_CORE.BANK2.net84944,3,VSSQ,VEXT
_DRAM_CORE.BANK2.net84945,3,VDD,VON
_DRAM_CORE.BANK2.net84946,3,VSSQ,VDDQ
_DRAM_CORE.BANK2.net84947,3,VON,VSSQ
_DRAM_CORE.BANK2.net84948,3,VOFF,VSSQ
_DRAM_CORE.BANK2.net84949,3,VSS,VOFF
_DRAM_CORE.BANK2.net84950,3,VSSQ,VEXT
_DRAM_CORE.BANK3.net84951,4,VOFF,VSSQ
_DRAM_CORE.BANK3.net84952,4,VEXT,VEXT
_DRAM_CORE.BANK3.net84953,4,VEXT,VEXT
_DRAM_CORE.BANK3.net84954,4,VEXT,VEXT
_DRAM_CORE.BANK3.net84955,4,VSS,VDDQ
_DRAM_CORE.BANK3.net84956,4,VSS,VDD
_DRAM_CORE.BANK3.net84957,4,VDDQ,VDDQ
_DRAM_CORE.BANK3.net84958,4,VDDQ,VON
_DRAM_CORE.BANK3.net84959,4,VON,VDD
_DRAM_CORE.BANK3.net84960,4,VOFF,VSS
_DRAM_CORE.BANK0.net84961,1,VOFF,VSSQ
_DRAM_CORE.BANK0.net84962,1,VSSQ,VSSQ
_DRAM_CORE.BANK0.net84963,1,VON,VOFF
_DRAM_CORE.BANK0.net84964,1,VON,VOFF
_DRAM_CORE.BANK0.net84965,1,VDDQ,VEXT
_DRAM_CORE.BANK0.net84966,1,VSS,VSSQ
